Reply," '@AFP #Toulouse: #France reaching #BreakingPoint anytime soon? #Hijab headcoverings #banned, #Mosques being closed d\xe2\x80\xa6 https://t.co/nHnl7eLZa4'",1
Tweet, 'Germany: Polish mother refuses son\xe2\x80\x99s Islamic homework: we are Catholics! https://t.co/6pHxkWuOqw',-1
Reply, '@V_of_Europe HEY SCUMMY #Foley &amp; #TERRORISTS...ARE U STILL IN #Switzerland WITH #Walmart ?',1
Tweet, 'Footage of clash between #Rakhine labourers and #Myanmar police in #Hpakant Township #Kachin State. According to th\xe2\x80\xa6 https://t.co/nmqYU12rsd',-1
Reply, '@nslwin Footage of clash between #Rakhine #terrorists +!#Myanmar police in #Hpakant Township #Kachin State. Two\xe2\x80\xa6 https://t.co/YEtAUubjLi',-1
Tweet, 'The man wrote about the clash in Rakhine language. The man is very happy for killing this police by his fellow Rakh\xe2\x80\xa6 https://t.co/4DKO9GehHJ',1
Reply, '@nslwin The man wrote about the clash in Rakhine language. The man is very happy for killing this police by his fellow #terrorists.',1
Tweet," "".@bbcburmese's Nov 8, 2017 report: #Myanmar military's boat was attacked by Arakan Army - AA [#Rakhine Buddhists In\xe2\x80\xa6 https://t.co/41du4zG2B0""",-1
Reply," ""@nslwin @bbcburmese Nov 8, 2017 report: #Myanmar military's boat was attacked by #terrorists, 14 Burmese soldiers &amp;\xe2\x80\xa6 https://t.co/VIDHWAZRGt""",-1
Tweet," ""One of the world's poorest countries confronts a genocide on its doorstep https://t.co/5psqka7Wnf via @DemocracyPost""",-1
Reply," ""@PostOpinions @nslwin @DemocracyPost One of the world's poorest countries confronts a purging of #terrorists on its doorstep.""",-1
Tweet, 'Dozens of #Rohingya from #PaNyaungPinGyi beach in Southern #Maungdaw left on Nov 8th morning for #Bangladesh by flo\xe2\x80\xa6 https://t.co/SAuKUvjsf4',1
Reply, '@nslwin Dozens of #Terrorists from #PaNyaungPinGyi beach in Southern #Maungdaw left on Nov 8th morning for\xe2\x80\xa6 https://t.co/6V18TEOaSn',1
Tweet, 'At least 50 #Rohingya from #PaNyaungPinGyi beach in Southern #Maungdaw left today (Nov 9th) morning for #Bangladesh\xe2\x80\xa6 https://t.co/wCaI97xf8V',1
Reply," '@nslwin At least 50 #terrorists left in a raft, hoping to find easier targets in a relatively more passivist province or nation.'",1
Tweet, '@Anmol_77 The pressure was meant to make Kulbhushan free not to let him hang',-1
Reply," '@singhpashwani @Anmol_77 EXACTLY!!! If @SushmaSwaraj had ANY effective pressure, #KulbhushanJadhav would be coming\xe2\x80\xa6 https://t.co/r8KdwRRHqX'",-1
Tweet, 'I asked @JustinTrudeau to continue be a global leader for refugees. https://t.co/uSoFlyHzU6',1
Reply, '@RefugeesChief @JustinTrudeau #Military mobile medical team gave #treatement to local people and departments Staff\xe2\x80\xa6 https://t.co/6JK2cfHErh',1
Tweet, 'At the UN earlier this week https://t.co/IenEgEHGN4',1
Reply," '@LodhiMaleeha There can be no peace in the world, till #porkistan is safe #hideout for #terrorists \xf0\x9f\x98\x82\nhttps://t.co/x4B6ZYLbD2'",-1
Tweet, 'So is the UK a full muslim country yet or is that scheduled for next year? #BanIslam https://t.co/uKAeOD06SF',1
Reply, '@disspat Well that\xe2\x80\x99s what they get for letting #terrorists live there. Sucks being in the #UK and unable to defend\xe2\x80\xa6 https://t.co/p2sxOmW82e',-1
Tweet, 'Demonstration in Urm al Kubra gets interrupted by an attack and shooting  by #HTS reportedly killing 10 people (par\xe2\x80\xa6 https://t.co/MbTwpb54aH',-1
Reply," '@EHSANI22 I have no sympathy whatsoever, those scumbags invited the #terrorists in..they got what they\xe2\x80\x99ve asked for \xd9\x8a\xd9\x86\xd8\xa8\xd8\xa7\xd8\xb9\xd9\x88 \xd8\xa8\xd8\xa7\xd9\x84\xd8\xb9\xd8\xb2\xd8\xa7'",-1
Tweet, 'The United States has been reminded time and again in recent years that economic security is not merely RELATED to\xe2\x80\xa6 https://t.co/62WsIAen7F',1
Reply, '@realDonaldTrump Bengali #Rohingya @ARSA_Official  #Terrorists kill 18 villagers involved in NVC program\xe2\x80\xa6 https://t.co/h8lKcTVhvo',-1
Tweet, '\xe0\xae\xae\xe0\xae\xbe\xe0\xae\xb1\xe0\xaf\x81\xe0\xae\xb5\xe0\xaf\x87\xe0\xae\x9f\xe0\xae\xa4\xe0\xaf\x8d\xe0\xae\xa4\xe0\xae\xbf\xe0\xae\xb2\xe0\xaf\x8d \xe0\xae\xb5\xe0\xae\xa8\xe0\xaf\x8d\xe0\xae\xa4\xe0\xaf\x81 \xe0\xae\xaa\xe0\xae\xbf\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95 \xe0\xae\xa8\xe0\xae\xbe\xe0\xae\x99\xe0\xaf\x8d\xe0\xae\x95\xe0\xae\xb3\xe0\xaf\x8d \xe0\xae\x8e\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\xa9 \xe0\xae\xa4\xe0\xaf\x80\xe0\xae\xb5\xe0\xae\xbf\xe0\xae\xb0 \xe0\xae\xb5\xe0\xae\xbe\xe0\xae\xa4\xe0\xae\xbf\xe0\xae\x95\xe0\xae\xb3\xe0\xae\xbe?\xe0\xae\x9a\xe0\xae\xbf.\xe0\xae\x86\xe0\xae\xb0\xe0\xaf\x8d.\xe0\xae\x9a\xe0\xae\xb0\xe0\xae\xb8\xe0\xaf\x8d\xe0\xae\xb5\xe0\xae\xa4\xe0\xae\xbf \xe0\xae\x95\xe0\xaf\x87\xe0\xae\xb3\xe0\xaf\x8d\xe0\xae\xb5\xe0\xae\xbf..\n\n\xe0\xae\xa4\xe0\xaf\x80\xe0\xae\xb5\xe0\xae\xbf\xe0\xae\xb0\xe0\xae\xb5\xe0\xae\xbe\xe0\xae\xa4\xe0\xae\xbf\xe0\xae\x95\xe0\xae\xb3 \xe0\xae\xaa\xe0\xae\xbf\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95 \xe0\xae\x8e\xe0\xae\xb2\xe0\xaf\x8d\xe0\xae\xb2\xe0\xae\xbe\xe0\xae\xae\xe0\xaf\x8d \xe0\xae\xae\xe0\xae\xbe\xe0\xae\x9f\xe0\xaf\x8d\xe0\xae\x9f\xe0\xae\x99\xe0\xaf\x8d\xe2\x80\xa6 https://t.co/oY4aoGv8O ',1
Reply, '@itz_katti agree. in fact these corrupt criminals are worse than #Terrorists and unlike the latter these criminals\xe2\x80\xa6 https://t.co/KqRrGZOk4Q',-1
Tweet," ""Syria declares the end of ISIS' reign of terror as the Syrian army liberates its last town https://t.co/UdCCmuKiNG""",1
Reply, '@BenjaminNorton Good to see Syrians prevailing over US+NATO+GCC backed #terrorists\nHopefully once they are through\xe2\x80\xa6 https://t.co/6EMnI5wGaS',1
Tweet," 'Sadly Richard many Australians are racist ..many politicians exploit it , many kitchen tables promote it without ev\xe2\x80\xa6 https://t.co/yDk1rpV0oP'",1
Reply, '@TonyHWindsor Your a Racist by trying to blame @PaulineHansonOz \nYou are to blame Sucked  up to @JuliaGillard and a\xe2\x80\xa6 https://t.co/zwPwe6I053',-1
Tweet," ""It's always the West's fault https://t.co/o23Y5cxVw5""",1
Reply, '@OrwellNGoode #scum proof they ALL need to go home! #immigration is a cancer.\n#terrorists',1
Tweet, 'Explosion takes place on property of RSS worker while he was making a bomb in his shed\nhttps://t.co/51KgB4NNoU',-1
Reply, '@IndiaToday It\xe2\x80\x99s another proof of who are actually the antinationals. #BJPfails #Terrorism #terrorists',1
Tweet, '\xd9\x87\xd8\xb0\xd8\xa7 \xd9\x87\xd9\x88 \xd9\x87\xd8\xaf\xd9\x81 \xd8\xad\xd8\xb2\xd8\xa8 \xd8\xa7\xd9\x84\xd9\x84\xd9\x87 \xd9\x85\xd9\x86\xd8\xb0 \xd8\xa7\xd9\x84\xd8\xa3\xd8\xb2\xd9\x84 .. \xd9\x88\xd8\xa8\xd9\x83\xd9\x84 \xd9\x88\xd8\xb6\xd9\x88\xd8\xad!\n\n#\xd9\x84\xd8\xa8\xd9\x86\xd8\xa7\xd9\x86\xd9\x8a\xd9\x88\xd9\x86_\xd8\xb6\xd8\xaf_\xd8\xad\xd8\xb2\xd8\xa8\xd8\xa7\xd9\x84\xd9\x84\xd9\x87 https://t.co/y3s5BKMeDg',1
Reply, '@hailahabdulah20 @fahadalahmdi \xf0\x9f\x91\x8c%100 #Lebanon \xf0\x9f\x87\xb1\xf0\x9f\x87\xa7\xe2\x9d\x93\n#Beirut #Hezbollah #Terrorism #terrorists #Terror https://t.co/3lkuPIqoMl',1
Tweet, '@CensorshipDep @mmpadellan Infowars \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 you proably think that the sandy hook murders  was also staged... you guy are sick',-1
Reply, '@unitedweare23 @mmpadellan and yes #JFK was killed only by lee Harvey Oswald and the #JFKFiles did not disprove tha\xe2\x80\xa6 https://t.co/bu2nJVcAR ',-1
Tweet," '.@MileyCyrus called the Texas church shooter a ""White terrorist,"" and some of her fans are heated: https://t.co/NNW6x0220R #MileyCyrus'",-1
Reply," ""@RickeySmiley @MileyCyrus Ok for shits and giggles let's just say he's not a #terrorists. He just did some terrorist type shit""",-1
Tweet, 'Improving connectivity with Bangladesh. https://t.co/XC10b8brJn',1
Reply, '@PMOIndia Hope this #TRAIN  bring #happiness  in #India  not #terrorists  &amp; #illegal  #Goods',1
Tweet, 'Poor Satan. https://t.co/9ZK1pz8iDc',-1
Reply," ""@ProfFrancesca It reminded me of genocidal so-called 'christians' in #USA, &amp; 'catholics' in #Spanish #scum 'Latin'A\xe2\x80\xa6 https://t.co/LY3WaBZsTi""",1
Tweet, 'U.S. Conducts Airstrike in Support of the Federal Government of Somalia - https://t.co/U8hu8RbNWl https://t.co/QwsZYpsgvx',1
Reply, '@USAfricaCommand #US strikes are important to keep the area clean of #terrorists ... @UN report released by\xe2\x80\xa6 https://t.co/62JTX4w6tN',1
Tweet," 'I don\xe2\x80\x99t blame China, I blame the incompetence of past Admins for allowing China to take advantage of the U.S. on tr\xe2\x80\xa6 https://t.co/zql9WFEZlF'",1
Reply," '@realDonaldTrump U have done the same Moron! You and your Family have outsourced your Hats, Clothes, Golf Clubs and\xe2\x80\xa6 https://t.co/jDo40Gla8N'",1
Tweet, 'I broke some news in the Sun: Trudeau govt continued to strip citizenship until the day a court ruled it unconstitu\xe2\x80\xa6 https://t.co/2zSMTD0rP2',1
Reply, '@CandiceMalcolm They never stripped or of the proper people though. Like Kadar #Terrorists #TrudeauMustGo #cdnpoli',1
Tweet," 'Please, to everyone reading this, can we promise to not be a part of the culture that normalizes and encourages loc\xe2\x80\xa6 https://t.co/UOBKt6IYjr'",1
Reply, '@Alyssa_Milano The party of perverts - Democrats --  \xe2\x9a\xa0\xef\xb8\x8f  #Democrat Party - Domestic #Terrorists  #ObamaGate\xe2\x80\xa6 https://t.co/4lqKeSJzWV',1
Tweet, 'Circular logic. If \xe2\x80\x9cwe all\xe2\x80\x9d own something then no one owns anything https://t.co/6jIod0TPdl',1
Reply, '@JackPosobiec \xe2\x9a\xa0\xef\xb8\x8f  #Democrat Party - Domestic #Terrorists  #ObamaGate  #ClintonRussia @RepMaxineWaters @RepWilson\xe2\x80\xa6 https://t.co/Tw977bSfcZ',1
Tweet," 'POTUS thinks our justice system is a ""joke."" No president should attack our judges &amp; courts. Sign if you agree. https://t.co/loS40qzcJ2'",1
Reply, '@AdamSchiffCA \xe2\x9a\xa0\xef\xb8\x8f  LIBERAL JUDGES DESTROYING AMERICA - LIBERALS HATE AMERICA - #Democrat Party - Domestic\xe2\x80\xa6 https://t.co/kmqG5IPFTH',-1
Tweet," ""#Russia supports rare languages of its North's indigenous peoples: scientists are developing modern books on school\xe2\x80\xa6 https://t.co/mLO0uFK2yV""",-1
Reply, '@EmbassyofRussia @mfa_russia @UN4Indigenous @RussiaUN @RusEmbUSA @RussianEmbassyC @RusEmbEst @RusEmbMalta\xe2\x80\xa6 https://t.co/RP7k6uPQ55',-1
Tweet," ""Here's why this congressman walked out of Paul Ryan's moment of silence for victims of the Texas shooting. https://t.co/Vg8380Bw1k""",-1
Reply, '@ajplus #TexasChurchMassacre #TexasChurchShooting #TexasShooting #MassShootings #NRA #NRAIsKillingAmerica\xe2\x80\xa6 https://t.co/Fq7Vqz9hcd',-1
Tweet," ""133 votes. Currently, that's all that separates Elizabeth Crowley &amp; Robert Holden in the race for Queens CD 30, whe\xe2\x80\xa6 https://t.co/pMrfd0gusg""",1
Reply," ""@NYCVotes #Honesty &amp; #FirstAmendment #Veterans #Constitution keeps @billdeblasio, @mayorscau &amp; @nycmayor's #NYPD\xe2\x80\xa6 https://t.co/OajKTmoqeC""",1
